"tweet_id","texto_tweet","sentimiento"
32070,"El gobierno de #Griñan solo ha ejecutado el 5,6% de lo previsto para #Malaga en 2011 @ppmalaga @esperanzaona  http://t.co/OiILhxIW",1
32071,"Sii!! Yo ta tengo el mío! Ya colgaré la fotito!“@Demolina22: Volviendo a poner activo el blog, encantada estoy!!!! http://t.co/mMvA0x8s”",1
32072,"tarde de lunes tarde de radio... En un rato en @apropios_rne .....",1
32073,"Aqui os dejo las ultimas fotos que me he echo... http://t.co/xbYwBdty",1
32074,"Y aqui la otra.....",1
32075,"Los 30 tuiteros - http://t.co/nxozXC2z",1
32076,"Reunión preparatoria del Pleno de Enero (@ Ayuntamiento de Málaga) [pic]: http://t.co/iwimrQRK",1
32077,"Ana Pastor acierta al rerasar la venta de Barajas y El Prat. Privatizar ahora, sería malvender.",1
32078,"Hola, mi nombre es Luis Castro Martín y estoy buscando trabajo  http://t.co/ijOvRq13 via @elmundoes por favor tenéis a ver el video",1
32079,"El Patronato prevé que el turismo nacional crezca hasta un 3% durante este ejercicio  http://t.co/Au5Iyges via @elmundoes @eliasbendodo",1
32080,"Guindos dice que España no prevé retrasar un año el objetivo de déficit  http://t.co/weXfvbpc",1
32081,"#BuenaNoticia  El turismo consolida su recuperación en 2011 de la mano de los extranjeros  http://t.co/FHYSMJ29",1
32082,"Un tal Blázquez no acaba de ver a @Sorayapp de pregonera para la Semana Santa por su ""situación matrimonial"" http://t.co/Gw7NFXgl",1
32083,"Apoyaremos con 3.000€ la contratación del primer trabajador y bonificaremos 100% de cuota de SS el primer año contratados menores de 30 años",1
32084,"Lo de blazquez con @Sorayapp es de aurora boreal #notengopalabras",1
32085,"@estherpalomera @sorayapp totalmente contigo....",1
32086,"Totalmente de acuerdo!!! RT: “@estherpalomera: Lo de blazquez con @Sorayapp es de aurora boreal #notengopalabras”",1
32087,"@anapastor_tve @estherpalomera @sorayapp Pues hay quien lo justifica, alucinante!",1
32088,"@FedericoQuevedo @estherpalomera @sorayapp cómo?",1
32089,"Si Blázquez quiere apartar a divorciados, ateos y casados por lo civil de la Seman Santa, las calles van a quedar desiertas, Eminencia.",1
32090,"@anapastor_tve @estherpalomera @sorayapp Pues eso, que por aquí ya tengo tuits defendiendo la postura de Blazquez...",1
32091,"Estos son los que dicen que quieren la paz... Y siguen extorsionando .... http://t.co/LpnLU1xI",1
32092,"Qué les pasa hoy a los arzobispos? Valladolid, Tarragona.. Viaje al pasado? @estherpalomera @anapastor_tve @FedericoQuevedo @josevicente_ph",1
32093,"Con la primera reforma fiscal de Rajoy de cada 5 euros, 4 los pagamos con las rentas del trabajo y 1 lo paga el capital.",1
32094,"@RodrigoBlazquez mírate al de Tarragona! Tienen un día retro (más si cabe)",1
32095,"Ahora??? Que desfachatez mas grande . Por que no han reclamado al gobierno anterior ?  http://t.co/SQ1Axb9R",1
32096,"Con Urdangarín y con el juez Garzón la justicia se juega su credibilidad.",1
32097,"Sobre #ArtNatura @malaga  http://t.co/O3ufd5M2",1
32098,"Ya lo hice. Repasa un poco.",1
32099,"Ahora dice Paulino Plata q va a recurrir a inversión privada para el Auditorio...Privada? O_o q dirán los socialistas? http://t.co/XQKX60Bt",1
32100,"Para el ministro del Interior ""Eta pretende reconstruir de forma latente el aparato logístico"".",1
32101,"En todos lados tratando de adelgazar las instituciones , y aquí en #Andalucia creando mas organismos...mundiales  http://t.co/TQ0ZIEVI",1
32102,"De camino a la Almudena para asistir a la misa funeral en memoria de Manuel Fraga.",1
32103,"Bastante pateticos RT @Sindy_ro: @mariviromero ¿Y los lloriqueos de Rubalcaba y López?, ¡patéticos!.",1
32104,"@anapastor_tve @estremaimona @almudenanegro @borja_semper @estherpalomera Es q enseguida aparecen algunos d mis 'odiadores' habituales, Jeje",1
32105,"@davidbisbal Ese me lo tengo que pillar yo!",1
32106,"Los López del PSOE, @patxilopez y @oscarlopeztwit juntos con Rubalcaba #mássocialismo http://t.co/PhsuklCi",1
32107,"Muy clarito ---&gt; http://t.co/5GJRhz3L » Ocho argumentos sobre Megaupload http://t.co/2qkTXmfP via @iescolar",1
32108,"Descárgate el libro ""Twitter: 5 años"" http://t.co/qcT1nVru  vía @saladeprensa",1
32109,"Público es una plaza pública en Lavapiés dice Joaquín Sabina.",1
32110,"Esta noche se entregan los X Premios de Periodismo de EM a Milena Gabanelli (reporteros), Lina Ben Mhenni y Wael Ghonim (columnistas).",1
32111,"¿Por qué tarda tanto el TC en resolver sobre la Ley Aído? Hemos preguntado a su vicpdte, Eugenio gay. @TelediarioInter 20:30",1
32112,"No me cabía tanto dislate arzobispal en un tuit. Ahí va el de Tarragona. http://t.co/h95ekRbi",1
32113,"Patronal y sindicatos acercan posiciones. @TelediarioInter 20:30",1
32114,"Empezamos ya!!!! @TelediarioInter 20:30 No somos telesucesos...",1
32115,"@mgilguerrero @galsuinda @trasgodegaceta Pues no te falta razón...",1
32116,"@RodolfoIrago @Virginiapalonso ¿No sé si estáis viendo el despliegue de TVE con la retransmisión del funeral de Fraga desde La Almudena?",1
32117,"No sé si A Banderas es un ejemplo de católico, pero fue pregonero y no se monto este pollo @FedericoQuevedo @galsuinda @trasgodegaceta",1
32118,"Más: http://t.co/473gzXML @FedericoQuevedo @galsuinda @trasgodegaceta",1
32119,"Insisto en q otra cosa es q ahora la Iglesia quiera que los preg sean siempr cat ejemplares @federicoquevedo @galsuinda @trasgodegaceta",1
32120,"Yo también #loflipo “@Ixone_SH: Soraya Sáenz de Santamaría cuestionada pregonera x estar casada x lo civil - http://t.co/MN8M01L8 #loflipo”",1
32121,"De verdad cree Blázquez que la situación matrimonial de la vicepresidenta le hace daño a la Iglesia??",1
32122,"Quien sera el director del Laboratorio de Empleos Culturales ??? Ahhh no lo sabeis , eh? http://t.co/7yLrrMoF",1
32123,"Y yo tambien RT @FdoFrances: @mariviromero Pero desde cultura no se pueden saltar tan fácilmente los controles",1
32124,"Los príncipes de Asturias y el gobierno en pleno asisten al funeral de Fraga en la Catedral de la Almudena",1
32125,"@javiercasqueiro @virginiapalonso @ccifuentes hasta don Manuel hubiera mandado cortar...",1
32126,"@fjavierbosque El Cardenal Rouco destaca la figura humana de Manuel #Fraga y su vocación cristiana. ¿Oye y no ha dicho nada de Soraya?.",1
32127,"@javiercasqueiro de Soraya????!!!",1
32128,"Ni una concesión! Justicia! “@manubenas: Interior cree que ETA intenta reconstruir un aparato logístico ""latente"" http://t.co/KI7BTFpg”",1
32129,"@fjavierbosque ¿Qué si ha dicho algo Rouco de lo de Blázquez con Soraya y su pregón en Valladolid?http://t.co/M6MeejNL",1
32130,"@javiercasqueiro Soraya hoy no toca.",1
32131,"La misma carta se ha repartido en todo el P.Vasco. Las FCSE lo saben. Y Confebask y las fuents consultadas x El País tratan de minimizar 2/2",1
32132,"Blázquez tiene derecho a cuestionar a Santamaría como pregonera, pero su vivión no le hace ningún favor a la Iglesia. http://t.co/VCI7eDKF",1
32133,"Más: ""Es la hucha que la izquierda abertzale mantiene en los bares de su entorno"" NO. ¿Ni siquiera han leido @gaceta? ES UNA CARTA",1
32134,"Antológico: http://t.co/m7adoC11 No lo llames extorsión, llámalo caridad. ¡Y hablan de huchas! Ni se han leído la info de @gaceta",1
32135,"El FMI no ha acertado casi nunca en esta crisis. Espero que también se equivoque ahora con sus previsiones económicas sobre España.",1
32136,"@anapastor_tve @upyd lo de la batalla no lo veo ehh",1
32137,"Solo en Público vemos una clara resistencia ante la ortodoxia económica actual. Si desaparece dónde encontraremos opiniones diferentes?",1
32138,"@estherpalomera cómo lo llamarías? Guerra?",1
32139,"Es verdad que Soraya Saenz de Santamaría va a leer el pregón de Valladolid porque Vargas Llosa dijo queNo?",1
32140,"En unos momentos comienza la entrevista con Cesar Vidal en @eslaNochedCesar de @libertaddigital",1
32141,"A casa que ya es hora",1
32142,"Estamos en @linternacope con @estherpalomera @JPColmenarejo Fernández Arribas y Angel Collado y hablamos de economía con Elvira Rodríguez...",1
32143,"Bahgat Koray-profesor Univ.Cairo-a nosotros el sabado.:Es el nacimiento de la ""politica"".Hasta ahora solo habiamos tenido dictadores.",1
32144,"Funeral por Manuel Fraga en la Catedral de Santa María la Real de La Almudena http://t.co/j1JyG5qc",1
32145,"Buenas noches. Esta es la portada de hoy, martes 24 de enero http://t.co/NhjJ8ZsT",1
32146,"http://t.co/YRPSVu13 Este es el blog donde se recogen firmas para la casilla de la ciencia en la Renta. Muchos me lo pedían.",1
32147,"Hacia los estudios de Veo Tv para asistir al programa @MiradaElMundo de Carlos Cuesta.",1
32148,"Mas que eso RT @Armijopaco: @MSacra @mariviromero He visto ""morros"" pero el suyo  es de oso hormiguero.",1
32149,"35 años: despacho de Atocha. Enrique Vandelvira, Luis Benavides, Francisco Sauquillo, Serafín Holgado, Angel R.Leal, siempre en el recuerdo",1
32150,"Pues anda que si se hubiera aplicado antes el mismo rasero canónico, muchos pregoneros anteriores no lo hubieran sido. @julia_otero",1
32151,"Bienvenidos los críticos “@ismaelbosch: Estimado @pedroj_, ya tienes uno mas en @elmundo_orbyt. Acabo de caer con la promoción del iPad2.",1
32152,"Tomad nota: Nada es lo que parece. Y buenas noches!",1
32153,"@germanyanke y nada es para siempre... Buenas noches!",1
32154,"@mjguemes y qué sol de enero el de hoy en Madrid! #energia",1
32155,"A la cama,que mañana tenemos las inigualables migas del JEME por el patron de los periodistas.",1
32156,"Y @Aguaazulverde me explicará pronto su nick?",1
32157,"Enough today... un día intenso... y en el recuerdo, el coraje y la claridad moral d Gregorio Ordóñez... añoramos esa raza de políticos.",1
32158,"Las guitarras cuchichean en corrillos. http://t.co/pNY78p8o",1
32159,"Y los microfonos en manifa. http://t.co/HBifOxQq",1
32160,"3 años de la desaparición de Marta del Castillo. Para recordarla y protestar x la sentencia se celebran hoy concentraciones en 40 ciudades",1
32161,"Hoy conoceremos los nominados a los Oscars de Hollywood",1
32162,"El Tesoro tratará d captar hoy entre 1500-2500 millones euros n letras a 3-6 meses. Se espera lo logre a un interés más bajo como anteriores",1
32163,"RT @paco_sanz: @paurubio por favor un RT padezco una cancer muy raro busco a personas con sindrome de cowden  ... http://t.co/VjV5aYDY",1
32164,"Ya en el aeropuerto, de vuelta a Palma para seguir con nuestra agenda diaria.",1
32165,"“@quediario: Portada del diario Qué! del martes 24 de enero. http://t.co/E8BHu69t”, vivir después de quedarte sin piso.",1
32166,"Portada El País http://t.co/rkOXQNHY ...",1
32167,"Portada ABC http://t.co/99htoViD ...",1
32168,"Portada El Mundo http://t.co/XixwToWs ...",1
32169,"Portada La Vanguardia http://t.co/ldvsIcgq ...",1
32170,"Portada Público http://t.co/qQozvLOs ...",1
32171,"Portada El Periódico http://t.co/ULxDKZSU ...",1
32172,"Portada La Gaceta http://t.co/TWhXOPwY ...",1
32173,"Portada Marca http://t.co/6ymxdETs ...",1
32174,"Portada As http://t.co/EwFG3HyU ...",1
32175,"Portada 20 Minutos - Zaragoza http://t.co/csPKIqmR ...",1
32176,"Así se presenta el tiempo. Previsión para hoy (aemet) http://t.co/5tYCFWoo",1
32177,"Buenos días vecinillos twitteros!!",1
32178,"Para detener al dueño de Megaupload tuvieron que aumentar el ancho de banda porque no cabía.",1
32179,"Buenos días a todos!",1
32180,"El euro se mantiene sobre la marca de los 1,30 dólares (EFE)",1
32181,"La prima de riesgo española abre sin cambios, en 349 puntos básicos (EFE)",1
32182,"UGT-CCOO esperan cerrar con patronal esta semana pacto moderación salarial,tras preacuerdo,q prevé incrementos 0,5% 2012 y dl 0,6% 2013-2014",1
32183,"Buenos días! Hoy tenemos Consejo de Gobierno",1
32184,"Ahora? Plata apuesta por redefinir el proyecto del Auditorio para atraer a la iniciativa privada http://t.co/ZOyWSopS via @elmundoes",1
32185,"Empezamos ya....hoy con Rosa Diez.",1
32186,"Y nos vendieron la paz...como pudo el @psoe usar hasta esto como arma electoral ?  http://t.co/h2DZkjy7",1
32187,"Escuchando a la presidenta de la Asociación Profesional de la Prensa de Madrid, Carmen del Riego, en el foro de la Nueva Comunicación",1
32188,"Buenos días! Tradicional desayuno de migas en el Cuartel General del Ejército de Tierra #defensa",1
32189,"Buenos días! Desayuno de migas en el Cuartel General del Ejército de Tierra",1
32190,"Los papeles del «dedazo» de Sebastián - ABC.es http://t.co/iIiyQ00r via @abc_es",1
32191,"En el blog: Las falacias del arzobispo http://t.co/hoxx6qUW",1
32192,"Uhmm veo que apoyar a Garzón tenía réditos económicos   http://t.co/ixbgzfTF",1
32193,"Aquí esta Plata...diciendo ahora que inversión privada para el Auditorio...ahora, justo ahora ...#andaluciaimparable http://t.co/3pxWupt5",1
32194,"Acabo de terminar una carrera de 3,16 km con un ritmo de 5'13""/km y un tiempo de 16:31 calentando en la cinta",1
32195,"Oír tertulianos que piensan que la justicia no debe ser igual para todos para defender a un juez al que creen intocable. #curioso",1
32196,"Al hilo de mi columna de hoy, otro artículo que conviene releer: Por sus palabras los conoceréis http://t.co/GkdHxby6",1
32197,"El PP vasco ante la nueva extorsion de siempre http://t.co/dpaX5V9j",1
32198,"denunciemos con nombres y apellidos a quienes vulneren un off the récord #porunperiodismohonesto",1
32199,"A las 10.30 estaré en directo en la COPE con Buruaga",1
32200,"Bdías! Hoy m acompañarán en @DHAM_13tv Amparo Valcarce, Martínez Pujalte, @cepeda , JA Vera , @GOTZONEMORA y Marina Castaño ... @13tv_AlDia",1
32201,"Dicen que hoy es el #diadelosperiodistas. Nada que celebrar, mucho de que preocuparnos.",1
32202,"http://t.co/HHWv2lQbasí está la situación de las orquestas en España, en vías de extinción si no hay alguna solución pronto.",1
32203,"Descubren en África el vivero de dinosaurios más antiguo - http://t.co/5YGKPpyP",1
32204,"Sáenz de Santamaría será la primera en cumplir -hoy a las 17h- con el compromiso de los ministros de explicar sus planes en el Congreso",1
32205,"Hoy Rajoy ve a Passos Coelho en Lisboa. Digo yo que hablarán de sus recortes...",1
32206,"“@museodelprado: Entrevista y video con director, Miguel Zugaza, en su 10º aniversario http://t.co/h97ay4xm vía @elmundoes”",1
32207,"#DonaMedula   http://t.co/J9w0SFJR vía @ceslava ( RT por favor )",1
32208,"Hoy 24 de enero, a las 12:30 haremos #DonaMedula Trending Topic http://t.co/iNoUlER2 Pásalo (RT plis)",1
32209,"Haciéndote donante de médula ósea das vida #DonaMedula ( RT plis)",1
32210,"El Nuñez crackoviano ayer... http://t.co/5FahOkqz",1
32211,"Sólo 1 de cada 4 pacientes dispone de donante familiar compatible. #DonaMedula ( RT por favor )",1
32212,"Llama al 900 32 33 34 e infórmate #DonaMedula ( RT por favor )",1
32213,"Venga esos tuiteros comprometidos! Vamoa a hacer #DonaMedula TT a las 12.30 ! Me ayudas ? ( RT por favor)",1
32214,". @sblanco me ayudas Sonia? http://t.co/iNoUlER2 #DonaMedula",1
32215,". @melchormiralles Me ayudas Melchor ? http://t.co/iNoUlER2 #DonaMedula",1
32216,". @pedroj_ramirez Me ayudas PedroJ ? http://t.co/iNoUlER2 #DonaMedula",1
32217,". @ccifuentes me ayudas Cristina ? http://t.co/iNoUlER2 #DonaMedula",1
32218,". @PaquiVicente  Me ayudas Paqui ? http://t.co/iNoUlER2 #Dona Medula",1
32219,". @diario_sur Nos ayudais con RT ? http://t.co/iNoUlER2 #DonaMedula",1
32220,". @LARAZON_es Me ayudais ? http://t.co/iNoUlER2 #DonaMedula",1
32221,". @ana_lorenzo Me ayudas Ana ? http://t.co/iNoUlER2 #DonaMedula",1
32222,". @yoriendo Me ayudas ? http://t.co/iNoUlER2 #DonaMedula",1
32223,". @FdoFrances Me ayudas Fernando ? http://t.co/iNoUlER2 #DonaMedula",1
32224,"El ministro de AAEE García Margallo, en @EspejoPublico de @A3Noticias: ""Haremos otra política sobre Gibraltar. Se acabó la broma""",1
32225,"Hoy, como siempre, @todosconmarta.",1
32226,"Sí, como antes la tenía Valls. 'Siempre he trabajado para la clase obrera, la culpa la tiene el Banco Santander' http://t.co/6MRV3XXj",1
32227,"Esto se llama separarse de la realidad...http://bit.ly/xN5pqn #quecosas ! #elcambioandaluz YA",1
32228,". @MarianoRajoy intensifica sus reformas frente a las malas previsiones http://t.co/b5plXU5h",1
32229,"Con 140 caracteres es posible defender la democracia http://t.co/TS7wY3RA",1
32230,"¡Dios mío! ¡Si parece que Interior va a tener que pedir perdón por hacer su trabajo! Que la realidad no estropee... PENA",1
32231,"Por cierto para los que me preguntasteis quien me hizo las fotos fue  isaac isidro aqui teneis su pag web isaacgsidro.com",1
32232,"El ministro del Interior reconoce que no hay ""extorsión"" de ETA. Ayer se refería a ""cuestaciones navideñas"" para presos de la banda",1
